V,Thrust,diameter,pitch,rpm
130.8,1.265,0.2286,8.0,15000
65.1,15.842,0.4318,12.75,8000
5.8,12.662,0.3175,13.0,11000
156.4,1.286,0.34036,13.5,10000
97.0,33.69,0.4318,10.0,13000
23.2,2.439,0.19812,4.0,15000
10.7,4.082,0.2286,4.0,13999
82.0,39.894,0.5588,12.0,9000
15.7,10.588,0.254,5.0,17000
20.9,5.106,0.2413,7.0,13999
120.9,34.809,0.3683,13.0,13999
60.3,2.709,0.3048,4.7,10000
9.3,24.859,0.4318,12.0,9000
112.5,3.872,0.2159,7.0,19000
66.3,17.597,0.3302,7.0,15000
66.8,1.424,0.10668,2.0,44000
18.9,18.255,0.2794,8.0,18000
25.2,3.579,0.4572,6.0,5000
0.0,10.531,0.4064,4.0,9000
41.2,1.605,0.3048,3.8,8000
1.8,3.962,0.4318,10.0,4000
38.7,30.738,0.4318,10.0,11000
29.0,2.744,0.1905,2.5,22000
86.9,2.361,0.2032,3.75,22000
54.9,5.889,0.3048,7.0,11000
24.9,1.241,0.2286,6.0,9000
84.1,4.059,0.12954,5.0,38000
104.4,8.945,0.22225,7.5,21000
123.3,7.618,0.3048,6.0,19000
79.6,1.192,0.1778,6.0,15000
87.2,2.427,0.2032,8.0,13999
16.1,1.779,0.2159,5.5,11000
33.4,1.753,0.4826,8.0,4000
110.5,2.677,0.127,5.0,34000
18.1,8.184,0.2286,6.0,22000
81.7,4.052,0.3937,12.0,7000
149.5,11.384,0.3429,9.0,16000
22.1,20.165,0.4064,4.0,12000
77.0,13.041,0.4191,5.0,12000
0.0,23.785,0.4064,7.0,11000
97.8,2.502,0.1524,5.0,26000
75.4,17.038,0.3556,13.0,11000
30.8,1.33,0.12065,4.5,26000
45.1,2.904,0.3556,13.0,5000
1.4,2.209,0.3302,5.5,5000
5.6,10.23,0.2413,7.0,19000
36.9,3.525,0.1524,4.0,26999
82.3,18.369,0.3048,12.0,15000
96.8,10.74,0.4572,11.0,9000
82.5,18.106,0.381,10.0,12000
57.8,5.699,0.1397,4.5,39000
18.0,48.828,0.4318,10.0,13999
91.4,1.635,0.5588,10.0,7000
25.8,1.938,0.2286,6.0,8000
18.1,1.559,0.2413,6.5,8000
252.2,3.559,0.22225,9.0,25000
16.2,2.803,0.2032,3.8,13000
122.6,1.71,0.19812,6.0,19000
3.6,4.194,0.23495,5.5,15000
84.8,8.16,0.3048,4.5,17000
6.7,6.384,0.22225,8.5,18000
17.9,1.832,0.1778,4.0,17000
117.9,2.218,0.16002,4.0,31000
66.7,6.511,0.127,4.3,40000
41.8,19.918,0.254,6.0,23000
127.7,4.331,0.3937,11.5,10000
101.5,22.119,0.3556,12.0,13000
6.7,17.434,0.3048,11.0,15000
0.0,10.692,0.254,7.0,17000
9.9,4.333,0.5207,10.5,3000
13.9,23.393,0.3048,5.5,17000
121.9,8.254,0.4572,11.0,10000
39.9,4.177,0.1016,4.0,42000
26.4,7.642,0.2286,6.0,15000
98.1,22.127,0.4572,12.0,10000
35.1,2.091,0.4318,10.0,4000
4.8,1.877,0.1143,3.5,32000
14.0,23.051,0.45974,10.0,8000
82.4,7.526,0.3683,13.0,8000
120.2,22.519,0.4064,10.0,13000
71.4,5.117,0.2286,10.0,13999
128.6,1.566,0.1651,3.7,31000
60.4,27.774,0.4572,5.5,12000
0.0,11.344,0.4318,12.0,6000
25.2,16.056,0.3048,4.0,17000
26.8,3.078,0.3556,10.0,5000
18.4,35.456,0.4318,6.0,12000
4.7,13.8,0.2413,5.0,20000
35.5,34.651,0.4318,8.0,12000
119.5,1.462,0.4572,10.0,9000
136.4,4.089,0.4191,14.0,9000
15.1,1.392,0.3048,5.5,5000
87.9,1.517,0.19812,7.0,13999
3.4,21.618,0.5334,13.0,6000
75.5,1.77,0.1143,4.0,32000
4.2,7.884,0.2032,4.0,23000
29.6,1.562,0.10668,2.0,39000
17.0,1.694,0.22225,8.0,10000
6.2,1.45,0.4699,12.0,2000
44.7,25.79,0.36576,12.0,13000
129.3,8.163,0.254,7.0,20000
10.2,1.361,0.36576,13.5,3000
23.4,1.398,0.3302,13.0,4000
41.4,3.354,0.254,3.8,12000
133.5,5.187,0.254,6.0,21000
157.6,21.462,0.4826,16.0,10000
4.7,2.833,0.4572,12.0,3000
90.8,1.333,0.1778,6.0,17000
63.9,6.782,0.2413,8.0,16000
9.2,4.226,0.3429,12.5,6000
15.7,1.927,0.2794,13.0,6000
65.5,3.433,0.4572,10.0,6000
47.1,13.089,0.2667,4.5,20000
8.0,12.265,0.6604,15.0,3000
43.5,1.226,0.1524,4.0,18000
51.2,2.171,0.1524,5.5,21000
162.2,3.174,0.22225,9.5,18000
79.1,2.276,0.1524,6.0,22000
116.3,1.61,0.3302,9.0,11000
53.5,1.004,0.1016,3.3,29000
6.7,6.483,0.254,5.8,13000
48.4,4.318,0.381,13.0,5000
37.3,2.925,0.3556,8.0,6000
12.2,70.917,0.5334,13.0,11000
98.5,7.458,0.3556,10.0,11000
123.7,3.2,0.2286,8.5,15000
36.1,1.573,0.19812,4.0,13999
56.1,1.126,0.3302,5.5,8000
18.7,3.669,0.2286,4.5,13000
13.7,6.036,0.3556,6.0,8000
46.4,4.391,0.1524,4.5,26000
69.4,7.274,0.3556,8.0,10000
106.8,1.787,0.1778,8.0,16000
12.1,1.037,0.22225,9.25,8000
67.6,2.518,0.13335,6.25,29000
31.3,1.899,0.244475,3.75,12000
35.6,12.136,0.3429,14.0,9000
22.8,16.28,0.2794,5.5,17000
14.7,1.191,0.2032,8.0,9000
111.0,5.631,0.19812,6.0,23000
41.8,6.532,0.1778,4.0,30000
75.7,3.742,0.1651,6.0,25000
46.2,11.719,0.2794,10.0,13999
0.0,4.675,0.5207,14.0,3000
12.8,1.734,0.254,6.0,6000
69.6,1.848,0.1397,2.5,33000
30.4,3.918,0.381,6.0,7000
50.5,7.914,0.254,6.0,16000
6.2,50.056,0.4572,12.0,12000
39.0,2.573,0.254,3.0,13999
28.5,5.113,0.2794,7.0,10000
62.8,41.767,0.4318,10.0,13000
122.5,4.276,0.13208,6.0,40000
48.1,19.966,0.3302,13.0,10000
25.2,13.13,0.19812,7.0,28000
21.0,2.325,0.10668,4.0,42000
44.3,8.457,0.2286,4.7,18000
34.4,12.93,0.4826,12.0,6000
52.5,39.832,0.5461,10.0,9000
25.7,16.99,0.2794,9.0,17000
0.0,2.623,0.3302,11.0,5000
77.1,13.32,0.4318,10.0,9000
36.0,1.776,0.2032,8.0,11000
22.9,4.247,0.2286,4.0,15000
98.2,8.185,0.381,11.0,9000
34.0,5.577,0.127,4.6,36000
26.0,2.38,0.3048,8.0,6000
49.6,3.073,0.13335,6.25,32000
77.4,1.258,0.1778,5.0,17000
46.8,1.65,0.23622,3.0,13999
51.2,1.754,0.254,4.7,10000
32.7,7.062,0.3048,13.0,9000
15.9,1.009,0.1397,4.5,17000
102.9,4.754,0.1778,6.0,24000
5.6,1.377,0.127,5.0,28000
7.1,2.851,0.3175,6.0,6000
8.6,4.749,0.2286,4.5,13999
38.2,5.732,0.2413,6.5,15000
50.3,1.566,0.4318,12.0,4000
42.5,2.461,0.254,3.8,11000
88.3,1.649,0.4064,8.0,9000
4.7,22.592,0.4064,11.0,10000
49.0,1.106,0.10414,4.1,30000
94.7,2.052,0.3048,8.0,11000
52.2,5.813,0.1778,6.0,23000
53.9,1.864,0.4191,5.0,7000
6.8,14.79,0.2286,6.0,24000
13.2,1.547,0.19812,7.0,11000
86.5,3.222,0.16002,4.0,29000
22.2,1.551,0.2286,4.5,12000
41.2,3.727,0.19812,6.0,17000
74.4,37.407,0.4064,10.0,13000
75.6,1.009,0.2794,11.0,7000
50.6,19.867,0.3556,13.0,12000
3.7,26.284,0.31115,3.75,19000
133.5,5.231,0.3302,13.0,10000
52.2,34.682,0.381,11.0,11000
29.6,2.02,0.5334,10.0,3000
18.6,1.168,0.2286,7.5,6000
95.3,12.344,0.381,6.0,15000
18.9,9.667,0.381,13.0,7000
150.5,4.592,0.4064,16.0,9000
30.3,1.326,0.1651,6.0,15000
161.5,1.151,0.3048,10.0,13999
30.1,11.015,0.3048,9.0,11000
36.2,22.113,0.3683,12.0,9000
118.5,2.676,0.3175,11.5,10000
81.5,2.289,0.1778,6.0,17000
73.9,2.579,0.3175,10.0,8000
90.6,8.161,0.254,9.0,15000
142.9,4.648,0.22352,8.5,19000
68.6,12.63,0.4826,10.0,8000
63.5,7.282,0.3556,6.0,11000
4.1,4.129,0.2921,12.5,8000
6.5,1.821,0.35052,10.0,3000
19.2,5.582,0.2286,3.0,21000
78.9,1.137,0.1651,5.0,18000
86.6,7.937,0.2286,10.0,17000
39.4,15.73,0.4826,8.0,8000
57.3,1.726,0.1778,6.5,12000
24.1,1.501,0.1397,4.7,21000
61.7,14.793,0.3429,12.5,11000
80.3,2.185,0.1016,4.5,37000
60.4,5.082,0.2159,7.25,18000
25.6,19.761,0.4826,12.0,7000
78.3,3.045,0.3048,12.0,8000
27.6,6.186,0.2286,9.0,15000
228.6,6.999,0.381,13.0,15000
45.0,5.288,0.1651,3.7,30000
87.3,6.735,0.2794,4.5,18000
28.2,5.184,0.2921,6.0,10000
26.9,4.163,0.4318,12.0,4000
176.3,2.15,0.22225,9.5,18000
35.9,1.012,0.1524,4.0,16000
36.8,7.895,0.3429,12.5,8000
40.5,1.488,0.127,5.0,29000
93.5,1.475,0.1016,4.0,33000
26.4,12.417,0.3683,11.0,7000
114.4,13.345,0.4064,10.0,12000
9.7,12.726,0.381,8.0,9000
57.4,1.528,0.111125,4.25,31000
19.8,1.17,0.254,7.0,6000
178.4,19.411,0.3302,13.0,16000
28.1,2.253,0.5334,10.0,3000
30.0,44.193,0.5588,12.0,8000
18.6,2.148,0.4318,12.5,3000
25.3,3.841,0.3429,10.0,6000
82.4,5.929,0.2032,6.0,21000
65.5,2.01,0.2032,4.0,19000
18.1,1.796,0.3048,6.0,6000
72.8,1.527,0.127,4.5,24000
56.9,12.269,0.2032,4.5,26999
43.5,2.94,0.2286,6.0,12000
70.6,1.872,0.10414,4.1,39000
32.4,6.415,0.2286,5.0,18000
34.4,25.58,0.3048,5.5,18000
19.6,24.42,0.381,4.0,15000
9.4,3.997,0.3683,11.0,4000
33.1,2.618,0.1524,6.0,23000
55.8,12.364,0.3302,10.0,11000
25.9,4.222,0.12065,4.5,45000
148.7,9.659,0.22225,7.5,24000
51.6,1.25,0.13335,4.75,21000
98.7,5.602,0.22225,9.5,18000
124.9,3.879,0.22225,8.25,19000
94.2,2.446,0.19812,4.0,24000
6.2,1.219,0.3048,13.0,4000
203.9,4.518,0.1651,6.5,33000
25.4,1.976,0.2032,6.0,11000
0.0,1.646,0.3048,4.5,5000
29.7,3.083,0.2286,7.5,11000
43.7,22.758,0.381,8.0,12000
112.4,1.806,0.12065,4.75,32000
13.5,8.746,0.508,8.0,5000
106.5,6.247,0.508,10.0,9000
5.1,7.854,0.2413,7.0,17000
165.7,11.074,0.2159,7.5,28000
158.2,1.36,0.12065,4.75,35000
5.3,3.33,0.1651,5.0,24000
57.4,3.245,0.4318,12.0,5000
73.3,5.257,0.22352,9.75,17000
68.5,30.69,0.4445,18.0,10000
96.8,22.223,0.381,8.0,13999
62.9,32.212,0.4826,8.0,11000
97.9,1.563,0.22225,8.5,12000
4.3,1.599,0.2032,4.7,9000
113.3,1.903,0.2413,4.5,21000
7.2,2.348,0.1778,6.5,12000
186.5,1.674,0.2794,8.0,19000
18.3,2.15,0.127,5.0,30000
105.3,14.845,0.381,12.0,11000
24.1,30.449,0.4191,13.0,11000
106.1,1.876,0.508,8.0,9000
70.5,7.822,0.4318,10.0,8000
33.6,9.964,0.2286,8.5,18000
7.9,2.447,0.254,8.0,8000
87.9,5.927,0.1397,4.5,40000
19.2,3.024,0.1778,6.0,17000
62.1,8.676,0.127,4.0,40000
15.8,3.947,0.508,12.0,3000
27.1,3.249,0.1397,2.5,33000
68.4,15.249,0.3302,8.0,13999
28.7,5.023,0.3556,14.0,6000
52.6,6.975,0.22225,7.5,20000
118.8,1.6,0.13335,4.75,29000
31.6,10.546,0.36576,12.0,8000
93.6,5.003,0.2413,6.0,18000
97.9,10.233,0.2667,6.0,19000
84.4,2.153,0.1524,6.0,22000
4.3,7.049,0.254,8.0,13000
59.2,32.027,0.381,6.0,16000
179.8,3.694,0.2794,8.0,19000
46.9,2.695,0.3048,5.0,10000
21.7,3.574,0.3556,13.5,5000
12.4,5.494,0.2794,10.0,10000
128.6,8.336,0.22225,7.75,21000
8.1,2.854,0.22225,8.25,13000
150.1,2.335,0.1524,4.5,35000
105.0,9.157,0.381,12.0,11000
96.2,4.721,0.2794,8.0,13000
47.9,3.038,0.12065,4.75,39000
81.9,18.702,0.254,5.5,23000
18.0,18.154,0.3302,7.0,13999
30.3,4.254,0.2286,6.0,13000
9.3,1.196,0.508,8.0,2000
23.3,4.052,0.2286,3.0,19000
95.2,21.505,0.3556,10.0,13999
67.6,1.681,0.3175,12.5,6000
34.3,3.363,0.3302,8.0,7000
201.9,9.371,0.3429,11.5,16000
74.4,3.352,0.3048,12.0,8000
12.4,2.336,0.36576,10.5,4000
12.7,5.13,0.23495,6.0,16000
47.0,2.679,0.127,4.0,25000
93.9,3.562,0.254,5.0,18000
60.6,5.07,0.381,6.0,10000
0.0,3.218,0.13335,4.75,33000
87.1,30.394,0.381,13.0,13999
11.0,5.653,0.2794,5.5,11000
25.5,2.802,0.1397,2.5,31000
0.0,1.8,0.4064,12.0,3000
14.9,1.447,0.3175,13.0,4000
16.9,12.607,0.3175,12.5,11000
20.3,10.578,0.3429,14.0,9000
162.6,9.251,0.3175,9.0,17000
82.3,12.196,0.22225,9.25,24000
30.3,9.518,0.4318,12.5,6000
211.5,1.75,0.1524,6.0,34000
16.6,5.04,0.3048,8.0,7000
10.6,13.155,0.2794,8.0,15000
8.3,26.263,0.4572,10.0,9000
79.1,13.816,0.3429,14.0,10000
155.1,1.44,0.2159,7.5,19000
151.6,1.294,0.2286,7.5,18000
0.0,3.995,0.18796,7.6,17000
64.6,1.275,0.127,5.0,26999
68.6,11.109,0.508,14.0,6000
44.3,2.54,0.4318,7.0,6000
46.2,2.997,0.508,12.0,4000
40.5,1.188,0.13208,6.0,19000
52.4,1.426,0.4064,4.0,9000
10.6,1.356,0.1524,4.3,14000
94.9,18.751,0.254,8.0,22000
80.8,9.105,0.3048,4.5,17000
154.4,1.627,0.12065,4.0,40000
83.9,3.132,0.2286,4.0,20000
107.1,6.607,0.2413,7.0,19000
28.1,1.501,0.1397,4.7,21000
0.0,33.042,0.4064,14.0,12000
12.6,6.408,0.22225,7.75,19000
42.6,11.668,0.2794,9.0,13999
40.5,12.622,0.3302,4.5,15000
96.8,3.986,0.19812,6.0,20000
59.8,12.095,0.19812,6.0,28000
93.9,5.096,0.4318,6.0,12000
54.9,10.909,0.22225,8.0,23000
112.7,1.286,0.3937,12.0,8000
40.4,12.398,0.508,8.0,7000
33.3,17.849,0.3048,5.0,17000
99.8,2.842,0.254,9.0,12000
9.3,1.248,0.2413,8.0,7000
3.4,5.9,0.2286,3.7,16000
38.0,2.032,0.2032,7.0,12000
75.4,1.922,0.508,10.0,6000
13.7,5.421,0.22225,9.25,18000
6.0,10.288,0.2413,7.5,19000
153.3,5.838,0.3048,14.0,12000
86.4,15.265,0.3556,12.0,11000
10.5,7.029,0.16002,4.0,32000
31.7,14.548,0.381,14.0,9000
127.2,1.047,0.1651,6.0,21000
36.3,12.742,0.2413,6.0,20000
6.1,4.962,0.22225,8.5,17000
40.7,1.475,0.2286,4.5,11000
26.4,1.883,0.4572,12.0,3000
66.4,1.553,0.1778,6.0,13999
132.0,1.132,0.2286,6.0,19000
48.2,7.493,0.3048,6.0,12000
23.1,1.572,0.4191,12.0,3000
63.6,5.767,0.45974,12.0,6000
29.3,1.366,0.3302,11.0,4000
4.5,14.305,0.2286,4.0,24000
18.5,1.151,0.2286,4.7,7000
120.0,3.626,0.254,4.7,19000
89.4,9.776,0.2286,7.5,19000
212.4,2.378,0.22225,8.25,25000
6.9,4.157,0.23495,5.25,15000
15.6,17.228,0.4064,10.0,9000
42.6,2.103,0.254,6.0,10000
27.1,4.431,0.3302,13.5,7000
92.9,6.859,0.18796,7.5,23000
26.0,33.619,0.4572,10.0,11000
8.2,1.497,0.381,4.0,4000
4.3,1.161,0.3048,4.0,5000
50.4,2.907,0.1524,4.3,22000
20.8,15.75,0.381,14.0,9000
18.9,12.895,0.508,15.0,5000
9.9,3.254,0.3048,10.0,6000
19.3,8.58,0.4318,6.0,7000
57.4,1.919,0.1524,2.0,31000
61.9,24.043,0.4064,6.0,13999
72.4,28.683,0.34036,13.5,13000
12.3,1.373,0.3175,9.0,4000
107.9,5.468,0.2794,11.0,12000
120.2,19.019,0.5334,13.5,9000
20.1,7.78,0.2286,5.0,18000
111.9,1.219,0.22225,8.5,13000
66.9,4.194,0.22225,8.0,15000
16.3,3.458,0.3937,12.0,4000
170.6,8.823,0.3429,13.3,13000
6.3,2.76,0.2286,7.5,9000
128.6,6.86,0.1778,6.0,31000
168.8,1.418,0.2794,13.0,12000
29.8,4.719,0.2667,6.0,11000
87.7,9.821,0.4064,6.0,13000
83.0,6.617,0.3683,11.0,8000
79.1,1.341,0.1778,4.0,20000
23.9,5.648,0.2032,4.0,22000
56.9,13.827,0.4572,10.0,8000
106.1,19.619,0.45974,10.0,11000
36.6,1.251,0.1905,2.5,18000
101.1,1.366,0.4826,10.0,8000
161.8,2.098,0.3048,11.5,13000
2.3,3.243,0.3048,9.0,6000
134.0,11.913,0.22225,8.25,25000
122.2,3.313,0.13208,6.0,32000
44.3,1.15,0.23495,5.75,10000
55.2,1.899,0.12065,4.5,31000
42.2,1.392,0.1524,4.0,19000
76.7,3.928,0.2286,9.0,13000
59.1,11.204,0.22225,8.75,23000
100.9,4.31,0.18796,7.7,20000
97.4,2.803,0.2794,3.0,21000
65.2,5.059,0.22225,8.25,17000
52.4,4.651,0.1778,5.0,22000
61.8,3.231,0.22225,8.75,13999
64.9,4.994,0.1778,6.5,18000
33.3,2.937,0.4318,8.0,5000
30.0,32.469,0.5207,10.5,8000
134.1,1.358,0.19812,7.0,18000
2.8,7.593,0.2794,4.5,13000
26.8,2.602,0.127,5.0,33000
75.2,2.519,0.1524,5.0,24000
157.3,11.941,0.2413,8.0,24000
23.6,6.988,0.19812,4.0,23000
57.6,16.365,0.3556,12.0,11000
98.8,10.977,0.508,8.0,10000
81.7,2.159,0.2794,12.0,8000
6.5,6.824,0.3683,13.0,6000
110.0,5.594,0.1778,4.0,31000
55.5,3.436,0.22352,8.9,13999
37.8,2.652,0.2286,6.0,11000
111.0,1.847,0.2159,5.5,19000
131.9,1.561,0.2794,7.0,13999
45.7,4.666,0.381,13.0,5000
27.2,1.444,0.3683,12.0,3000
49.4,4.949,0.508,10.0,5000
3.2,1.312,0.22225,8.25,9000
21.0,21.614,0.5334,13.5,6000
55.9,3.465,0.5334,10.5,5000
79.1,4.194,0.2413,6.0,16000
4.1,4.69,0.2794,11.0,9000
19.8,4.511,0.254,7.0,11000
111.5,9.853,0.2286,10.0,19000
63.5,3.595,0.2794,8.0,10000
73.6,1.253,0.2032,6.0,12000
76.5,23.729,0.4064,6.0,13999
101.4,5.534,0.22225,9.0,18000
1.7,1.46,0.3302,10.0,4000
27.6,2.447,0.4191,5.0,5000
84.3,8.69,0.3048,8.0,13000
9.8,1.378,0.127,5.0,24000
49.2,1.742,0.1778,4.0,17000
210.7,4.019,0.2286,8.5,22000
64.1,2.249,0.1524,4.0,25000
94.7,5.326,0.1778,4.0,32000
11.6,10.407,0.3048,3.8,12000
0.0,10.655,0.2794,4.5,15000
76.0,12.479,0.254,6.0,18000
68.3,1.057,0.3937,12.5,5000
15.4,5.233,0.2032,4.5,18000
20.8,4.446,0.219075,3.75,18000
157.2,6.426,0.381,12.0,12000
24.7,1.69,0.111125,4.25,32000
121.7,8.66,0.254,9.0,17000
0.0,13.381,0.18796,7.7,29000
139.4,6.293,0.2794,6.0,20000
0.0,2.501,0.1651,3.7,21000
24.6,7.93,0.19812,4.0,24000
46.2,1.253,0.1778,4.0,15000
21.0,6.556,0.1651,5.0,32000
28.2,1.711,0.4318,8.0,4000
92.3,2.781,0.2794,9.0,10000
63.1,1.694,0.254,5.5,11000
109.5,5.597,0.3048,6.0,16000
134.0,40.665,0.4572,16.0,12000
98.9,26.906,0.508,10.0,10000
0.0,5.091,0.4064,12.0,5000
68.1,30.271,0.4572,5.5,13000
21.2,1.46,0.1778,6.0,12000
142.6,1.712,0.1778,10.0,17000
52.7,3.542,0.2286,7.5,12000
73.7,23.787,0.4572,10.0,10000
27.1,7.164,0.2032,4.5,21000
43.7,4.066,0.45974,10.0,5000
64.6,7.209,0.4191,12.0,7000
79.4,7.115,0.1778,7.0,26000
56.9,3.155,0.2032,5.0,17000
85.0,1.574,0.19812,6.0,15000
33.8,11.468,0.22225,8.25,24000
33.7,25.471,0.381,11.0,12000
0.0,10.289,0.1778,6.5,24000
69.9,4.365,0.23622,3.0,21000
104.7,13.814,0.381,6.0,16000
70.8,1.845,0.1778,3.0,26000
79.6,2.628,0.3175,9.0,9000
61.3,6.525,0.1778,6.0,24000
16.5,23.354,0.3302,5.5,16000
8.9,3.155,0.254,8.0,9000
68.3,1.26,0.2921,12.5,6000
45.2,3.794,0.2921,6.0,10000
15.2,6.744,0.3302,5.5,9000
30.5,21.673,0.3937,12.0,10000
12.5,1.82,0.508,18.0,2000
124.5,17.646,0.4318,12.0,11000
50.5,26.101,0.5334,10.0,8000
18.6,3.535,0.3302,6.5,7000
0.0,4.032,0.127,4.6,31000
93.6,1.895,0.1524,4.5,25000
7.2,2.808,0.254,3.0,11000
23.2,9.564,0.2794,8.5,13000
40.7,1.137,0.508,12.0,3000
95.3,13.564,0.3175,13.0,12000
2.7,1.026,0.3556,6.0,3000
18.4,4.048,0.1397,2.0,37000
96.8,3.213,0.381,14.0,7000
88.0,7.257,0.4064,6.0,12000
97.8,1.271,0.5334,13.5,6000
0.0,4.758,0.1651,2.9,29000
21.0,21.647,0.3937,12.5,10000
23.4,9.069,0.3302,4.0,12000
65.9,5.174,0.2286,10.0,13999
43.0,4.25,0.3302,8.0,8000
33.0,8.748,0.2667,4.5,17000
93.2,12.63,0.3048,10.0,13999
66.7,2.438,0.1143,4.1,37000
32.6,3.206,0.12065,4.75,40000
48.3,3.627,0.254,5.0,13000
76.9,1.824,0.1524,4.0,25000
61.0,4.824,0.2921,6.0,12000
61.0,44.594,0.508,10.0,10000
120.4,3.09,0.22352,8.5,16000
22.8,3.778,0.4572,10.0,4000
39.8,19.091,0.3556,6.0,14000
11.9,1.525,0.2159,7.0,10000
24.3,33.164,0.4572,5.5,11000
11.2,30.151,0.381,12.0,13000
12.2,2.202,0.22225,8.5,11000
29.6,5.334,0.2413,5.0,14000
35.8,4.187,0.254,7.0,11000
0.0,6.691,0.3302,10.0,8000
103.5,3.085,0.22225,7.5,16000
53.1,9.698,0.4572,10.0,7000
3.8,12.507,0.254,3.8,17000
25.2,23.819,0.4572,6.0,10000
13.8,22.849,0.3302,6.0,16000
60.9,13.758,0.4572,14.0,7000
91.1,4.384,0.254,3.0,24000
17.6,3.84,0.254,6.0,11000
15.2,1.758,0.1778,4.0,13999
30.5,1.996,0.2286,7.5,9000
69.3,4.956,0.2159,7.0,18000
23.2,1.151,0.1651,5.5,13999
23.5,15.765,0.3556,10.0,11000
52.1,11.554,0.3683,13.0,8000
10.7,5.17,0.23622,3.0,16000
0.0,3.433,0.1524,4.5,21000
46.9,17.992,0.3048,11.0,15000
88.6,2.65,0.3048,12.0,8000
0.0,9.447,0.23495,6.0,21000
46.1,7.399,0.2159,7.5,21000
66.4,1.35,0.2286,6.0,12000
28.3,1.981,0.1778,6.0,13999
82.9,5.076,0.1397,4.5,37000
81.4,13.721,0.3683,12.0,9000
117.8,13.516,0.4826,11.0,10000
44.4,25.529,0.4064,12.0,11000
59.3,1.056,0.2032,3.75,15000
11.8,1.265,0.508,10.0,2000
42.5,2.618,0.4572,8.0,5000
36.6,3.586,0.4572,8.0,5000
122.3,6.383,0.22225,7.75,20000
25.2,3.912,0.34036,13.5,5000
96.6,6.235,0.3937,12.0,8000
81.0,4.287,0.3556,7.0,11000
33.1,3.059,0.254,10.0,9000
65.2,1.219,0.1524,4.3,18000
169.6,5.193,0.13208,6.0,40000
13.8,2.56,0.1651,5.0,21000
82.8,4.249,0.4064,12.0,7000
48.0,1.036,0.1778,5.0,13000
30.0,1.172,0.23495,5.5,9000
15.9,25.343,0.3302,4.5,18000
4.6,1.303,0.2286,4.0,8000
155.8,4.34,0.254,8.0,19000
41.9,1.089,0.1778,3.0,18000
31.1,6.892,0.381,7.0,8000
59.8,3.645,0.3302,4.0,13000
83.5,7.36,0.381,11.0,8000
68.0,16.517,0.381,13.0,10000
21.5,1.881,0.12065,5.5,31000
53.4,30.832,0.4572,8.0,11000
85.2,3.013,0.13335,4.75,32000
102.4,8.824,0.508,14.0,7000
31.6,2.553,0.381,6.0,6000
10.7,10.85,0.3937,12.0,7000
41.6,7.582,0.2794,4.7,13000
52.2,2.656,0.127,3.0,36000
103.8,5.079,0.2794,9.0,13000
75.9,2.553,0.2413,8.0,12000
46.8,6.688,0.508,16.0,4000
21.4,10.261,0.2794,3.0,17000
86.8,13.375,0.4699,10.25,9000
3.4,23.715,0.508,11.0,7000
61.4,2.562,0.3556,5.0,10000
14.3,4.758,0.1524,4.3,25000
148.9,4.124,0.4826,10.0,12000
24.8,1.236,0.3048,12.5,4000
24.9,2.182,0.5207,20.5,2000
105.0,13.406,0.22225,7.0,25000
80.7,1.529,0.4572,14.0,5000
7.9,3.162,0.13208,6.0,33000
93.1,4.204,0.3048,7.0,13000
8.3,1.012,0.2921,4.0,5000
78.3,10.739,0.4572,14.0,7000
5.7,6.086,0.127,4.0,33000
96.0,18.898,0.381,8.0,13999
38.9,15.27,0.2667,6.0,18000
34.0,14.404,0.3048,13.0,13000
33.2,1.402,0.22352,8.75,9000
83.9,2.217,0.13335,6.25,26999
0.0,1.149,0.1143,4.0,25000
20.0,3.546,0.23495,5.5,13999
149.0,8.813,0.2286,7.5,21000
41.2,5.359,0.2286,4.0,18000
15.7,17.977,0.2286,4.5,26000
81.7,5.018,0.36576,14.0,7000
38.9,1.265,0.2794,12.0,5000
0.0,2.482,0.22352,8.75,12000
46.2,1.662,0.1016,4.5,32000
44.2,10.193,0.2032,10.0,22000
67.1,2.377,0.3175,11.0,7000
21.1,11.16,0.2794,9.0,11000
8.5,2.235,0.3683,11.0,3000
0.0,18.856,0.4318,7.0,9000
8.8,11.622,0.254,5.8,17000
66.1,27.989,0.4064,13.0,11000
76.3,4.874,0.19812,4.0,25000
3.5,4.82,0.5207,13.5,3000
75.8,4.643,0.4826,16.0,5000
5.0,2.742,0.1524,5.0,24000
81.8,16.799,0.2286,8.5,24000
7.2,1.545,0.1905,2.5,15000
10.2,2.234,0.5334,13.0,2000
0.0,50.033,0.4572,12.0,12000
53.5,28.202,0.381,6.0,16000
5.2,43.541,0.5207,13.5,9000
26.5,11.398,0.4064,11.0,7000
48.1,26.025,0.36576,13.0,13000
76.9,15.893,0.3048,12.0,13999
65.1,8.814,0.3302,5.5,14000
132.7,5.775,0.22225,7.5,20000
26.0,4.824,0.127,4.3,35000
0.0,3.15,0.2794,5.0,8000
34.4,1.564,0.2286,6.0,8000
7.2,5.533,0.254,7.0,12000
2.0,3.245,0.254,3.8,9000
11.4,9.255,0.3302,10.0,9000
46.6,2.882,0.22225,8.5,13000
4.0,6.211,0.2032,4.0,22000
2.9,1.982,0.508,18.0,2000
110.4,3.031,0.14478,3.0,39000
0.0,2.121,0.127,3.0,30000
12.6,2.557,0.254,3.0,11000
